channel,scheme,current_month,k,sse,energy,fold_rows,relative_error
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-03,13,283609756531.42444,1087918519768.8331,2,0.5105783536128554
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-03,14,283520787138.549,1087918519768.8331,2,0.5104982622051879
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-03,15,283622510726.77246,1087918519768.8331,2,0.5105898340762409
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,0,893496272852.0039,893496272852.0039,2,1.0
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,1,403117205205.09894,893496272852.0039,2,0.6716906371274397
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,2,394995109232.6936,893496272852.0039,2,0.6648895182978543
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,3,380219024534.2001,893496272852.0039,2,0.6523348025038578
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,4,360579453928.2391,893496272852.0039,2,0.6352638111401095
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,5,352095676096.8331,893496272852.0039,2,0.6277460277546257
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,6,337072698452.7328,893496272852.0039,2,0.614207925768303
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,7,328946244524.8484,893496272852.0039,2,0.6067588138589605
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,8,318170231335.286,893496272852.0039,2,0.5967375944574939
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,9,316076390191.5768,893496272852.0039,2,0.5947708231254012
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,10,311181417924.94,893496272852.0039,2,0.5901473415304407
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,11,312036589687.7801,893496272852.0039,2,0.5909576905058092
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,12,311586060165.6029,893496272852.0039,2,0.5905309135391474
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,13,312027651303.4088,893496272852.0039,2,0.5909492263625201
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,14,311939624861.54785,893496272852.0039,2,0.5908658638354941
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-04,15,312112692047.1085,893496272852.0039,2,0.5910297502164442
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,0,1026248821637.1644,1026248821637.1644,2,1.0
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,1,554538754981.9626,1026248821637.1644,2,0.7350884784159819
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,2,541016237579.17456,1026248821637.1644,2,0.7260705372944514
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,3,500797408056.10583,1026248821637.1644,2,0.6985615867329289
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,4,459654295836.3013,1026248821637.1644,2,0.6692514578860966
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,5,446656068082.6377,1026248821637.1644,2,0.6597209618996849
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,6,428595997966.9231,1026248821637.1644,2,0.646245779780335
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,7,420626483783.0474,1026248821637.1644,2,0.6402092888280881
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,8,411288015806.8237,1026248821637.1644,2,0.6330626506642787
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,9,408486861552.9719,1026248821637.1644,2,0.630903171475579
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,10,406475975688.209,1026248821637.1644,2,0.629348360793548
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,11,406008626680.0912,1026248821637.1644,2,0.6289864575795199
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,12,405533130216.55615,1026248821637.1644,2,0.6286180313505229
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,13,404845833972.8075,1026248821637.1644,2,0.6280851155507176
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,14,404794112337.52295,1026248821637.1644,2,0.6280449933311285
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-05,15,404017359022.55927,1026248821637.1644,2,0.6274421309552394
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,0,552621982071.3871,552621982071.3871,2,1.0
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,1,738602942514.5391,552621982071.3871,2,1.15608945171517
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,2,753688958518.0098,552621982071.3871,2,1.1678363753472345
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,3,739539973710.4734,552621982071.3871,2,1.1568225577295639
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,4,712058942831.5105,552621982071.3871,2,1.13512553790902
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,5,679762120892.1464,552621982071.3871,2,1.1090839028838249
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,6,668994108495.9796,552621982071.3871,2,1.1002644184223764
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,7,666314285845.5337,552621982071.3871,2,1.0980585154459737
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,8,661219270004.4866,552621982071.3871,2,1.093852270995348
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,9,655351766150.8457,552621982071.3871,2,1.088988162678395
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,10,648478346151.64,552621982071.3871,2,1.0832623806445174
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,11,645776832586.4396,552621982071.3871,2,1.0810036296462615
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,12,644296599066.6632,552621982071.3871,2,1.0797639941187864
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,13,643533982806.2319,552621982071.3871,2,1.0791247781187627
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,14,642648506860.449,552621982071.3871,2,1.0783821071947206
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-06,15,642285685293.2899,552621982071.3871,2,1.0780776518655406
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,0,491878068708.90936,491878068708.90936,2,1.0
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,1,427957140214.3176,491878068708.90936,2,0.9327632109547944
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,2,450323725084.80347,491878068708.90936,2,0.9568275786392313
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,3,421097242117.45044,491878068708.90936,2,0.9252571907903211
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,4,391919722584.52954,491878068708.90936,2,0.8926266110861746
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,5,369183550741.38293,491878068708.90936,2,0.8663481286634855
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,6,356343887134.38403,491878068708.90936,2,0.851149654087401
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,7,352508597467.32825,491878068708.90936,2,0.8465568481086014
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,8,346616644798.8566,491878068708.90936,2,0.8394522112214353
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,9,343668825980.9365,491878068708.90936,2,0.8358750074222802
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,10,340169805693.86,491878068708.90936,2,0.831608943695994
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,11,340251131316.56744,491878068708.90936,2,0.8317083456304731
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,12,339664366608.4103,491878068708.90936,2,0.8309908936687747
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,13,339294638225.1618,491878068708.90936,2,0.8305384991815473
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,14,339366588978.42505,491878068708.90936,2,0.8306265564276302
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-07,15,339756328144.2413,491878068708.90936,2,0.8311033782779607
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,0,1220206591781.9827,1220206591781.9827,2,1.0
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,1,635946601528.6312,1220206591781.9827,2,0.7219275939677566
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,2,553053337126.4032,1220206591781.9827,2,0.6732352159405407
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,3,513156840574.18414,1220206591781.9827,2,0.6484976070690481
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,4,461835847822.6187,1220206591781.9827,2,0.6152153127848305
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,5,459371083059.89813,1220206591781.9827,2,0.6135714499172937
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,6,455778265255.2887,1220206591781.9827,2,0.6111673176226415
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,7,451186091665.6064,1220206591781.9827,2,0.60808062846034
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,8,446290755428.6241,1220206591781.9827,2,0.6047728163421559
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,9,447375953436.44415,1220206591781.9827,2,0.6055076509416469
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,10,444526786274.3531,1220206591781.9827,2,0.6035764473785692
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,11,444160294351.05664,1220206591781.9827,2,0.6033275855414226
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,12,444013131133.5783,1220206591781.9827,2,0.6032276272769062
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,13,443787757598.5294,1220206591781.9827,2,0.6030745137884542
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,14,443647172594.3016,1220206591781.9827,2,0.602978983946562
purchase_freight,HOLDOUT_15_CONTIGUOUS,2018-08,15,443612796068.21906,1220206591781.9827,2,0.602955622223999
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,0,85027000.82848442,85027000.82848442,10,1.0
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,1,32410944.606685366,85027000.82848442,10,0.6174011215806345
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,2,25877373.496307816,85027000.82848442,10,0.5516729208171874
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,3,25248308.26649113,85027000.82848442,10,0.5449262283198986
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,4,23297651.417331804,85027000.82848442,10,0.5234529374870518
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,5,20571236.35074547,85027000.82848442,10,0.4918716216132232
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,6,20827620.901672374,85027000.82848442,10,0.49492729076344566
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,7,20860872.812275447,85027000.82848442,10,0.4953222162019075
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,8,20813019.7275226,85027000.82848442,10,0.4947537763093103
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,9,20960951.99638203,85027000.82848442,10,0.496508938628588
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,10,21355575.080678232,85027000.82848442,10,0.5011609286110226
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,11,21824033.986650445,85027000.82848442,10,0.506627878696921
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,12,22746827.16553938,85027000.82848442,10,0.5172279481057269
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,13,24172544.553591173,85027000.82848442,10,0.5331909316853762
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,14,24125334.23171041,85027000.82848442,10,0.5326700014600825
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,15,24325534.52004902,85027000.82848442,10,0.5348755743410373
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,16,24585276.741109587,85027000.82848442,10,0.5377236283428083
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,17,24732187.790148944,85027000.82848442,10,0.5393278380617141
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,18,24296161.370792024,85027000.82848442,10,0.5345525449396789
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,19,24102289.088687792,85027000.82848442,10,0.532415530597444
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,20,24042532.51840108,85027000.82848442,10,0.5317551146863404
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,21,24054199.7364097,85027000.82848442,10,0.5318841225259988
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,22,24476140.58142304,85027000.82848442,10,0.5365288001456979
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,23,25110281.292064253,85027000.82848442,10,0.5434346908462482
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,24,25278601.407173373,85027000.82848442,10,0.545253033946264
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,25,25681521.41845198,85027000.82848442,10,0.5495812962288059
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,26,26111253.381060757,85027000.82848442,10,0.5541603250457648
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-04,27,26583845.03094343,85027000.82848442,10,0.5591527537608731
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-05,0,227268137.4217535,227268137.4217535,10,1.0
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-05,1,74102550.54207447,227268137.4217535,10,0.5710147171788145
purchase_volume,HOLDOUT_03_CONTIGUOUS,2017-05,2,57238079.18794842,227268137.4217535,10,0.5018492150812227
