test_month,fit_cutoff,k,functional_dimensions,total_model_dimensions,train_rows,train_positive,train_positive_pct,test_rows,test_positive,test_prevalence,average_precision,ap_lift_over_prevalence,roc_auc,log_loss,brier_score,recall_at_05pct,recall_at_10pct,recall_at_20pct,convergence_warning,n_iter,coef_finite,baseline_k0_average_precision,delta_ap_vs_k0,comparison_vs_k0
2018-03,2018-03-01,27,54,67,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1740554824526722,0.917854325012096,0.4456777771880473,0.5841559121803853,0.1695319318279848,0.0519578313253012,0.0926204819277108,0.1528614457831325,0,99,True,0.2426489580322382,-0.06859347557956602,WORSE
2018-03,2018-03-01,30,60,73,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1730348941918879,0.9124724126700232,0.4448046812801867,0.5856810914313264,0.1696869029789222,0.0496987951807228,0.0828313253012048,0.1536144578313253,0,89,True,0.2426489580322382,-0.06961406384035032,WORSE
2018-04,2018-04-01,0,0,13,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0814990769934874,1.810557926149437,0.6678176559183953,0.1826533044108046,0.0430799426713675,0.1209150326797385,0.2287581699346405,0.3725490196078431,0,14,True,0.0814990769934874,0.0,TIE
2018-04,2018-04-01,1,2,15,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.085828303320562,1.9067346600430732,0.6819348297955452,0.2028115975257866,0.0462973081368669,0.130718954248366,0.2287581699346405,0.4019607843137255,0,35,True,0.0814990769934874,0.004329226327074609,BETTER
2018-04,2018-04-01,2,4,17,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.070330465030849,1.562439546665725,0.6041296678868713,0.1827271732337683,0.0431502870335131,0.1111111111111111,0.218954248366013,0.3431372549019608,0,36,True,0.0814990769934874,-0.011168611962638395,WORSE
2018-04,2018-04-01,3,6,19,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.075206087714348,1.6707548505952223,0.6201176712212919,0.1844441093381151,0.0433610300628738,0.1241830065359477,0.238562091503268,0.349673202614379,0,37,True,0.0814990769934874,-0.006292989279139391,WORSE
2018-04,2018-04-01,4,8,21,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0729115900317223,1.6197810099204202,0.6088010784515079,0.1816326545304422,0.0430286926799098,0.1241830065359477,0.218954248366013,0.3300653594771242,0,57,True,0.0814990769934874,-0.00858748696176509,WORSE
2018-04,2018-04-01,5,10,23,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0798616178638093,1.7741806478371764,0.6253397847124063,0.1839631083248097,0.0432986967897728,0.1339869281045751,0.2418300653594771,0.3954248366013072,0,42,True,0.0814990769934874,-0.0016374591296780955,WORSE
2018-04,2018-04-01,6,12,25,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0779017444760647,1.7306407155172816,0.6217838747739803,0.1841792851861761,0.0433318636038624,0.1405228758169934,0.238562091503268,0.3790849673202614,0,44,True,0.0814990769934874,-0.0035973325174226967,WORSE
2018-04,2018-04-01,10,20,33,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0709333696483142,1.5758334865007857,0.6030624921975363,0.1864463662401378,0.0437000042922296,0.1241830065359477,0.2124183006535947,0.3202614379084967,0,45,True,0.0814990769934874,-0.01056570734517319,WORSE
