channel,window_days,component,singular_value,relative_to_first,energy_ratio,energy_pct,cumulative_energy_ratio,cumulative_energy_pct,above_numerical_rank_tolerance
purchase_volume,90,16,23676.74646583415,0.13280815668437812,0.007961374430748737,0.7961374430748738,0.8144568916352118,81.44568916352118,True
purchase_volume,90,17,22959.652509034055,0.12878581659176638,0.007486427512654382,0.7486427512654382,0.8219433191478662,82.19433191478662,True
purchase_volume,90,18,22841.394668997687,0.1281224819663199,0.007409505727882315,0.7409505727882315,0.8293528248757486,82.93528248757485,True
purchase_volume,90,19,22829.20942774327,0.12805413222780793,0.007401602310994321,0.7401602310994321,0.8367544271867429,83.67544271867429,True
purchase_volume,90,20,21711.72088358654,0.1217858895079087,0.006694721217935365,0.6694721217935364,0.8434491484046782,84.34491484046782,True
purchase_volume,90,21,21438.02413176307,0.12025066332501112,0.006526998504709273,0.6526998504709273,0.8499761469093875,84.99761469093875,True
purchase_volume,90,22,21035.895226877485,0.11799503252352292,0.006284431552400376,0.6284431552400377,0.8562605784617878,85.62605784617878,True
purchase_volume,90,23,20637.18847610854,0.11575859734845986,0.006048463488229709,0.6048463488229708,0.8623090419500176,86.23090419500176,True
purchase_volume,90,24,20167.09241859531,0.11312172361443495,0.005776045149713845,0.5776045149713845,0.8680850870997314,86.80850870997314,True
purchase_volume,90,25,19253.86589921005,0.1079992321923191,0.005264775874442967,0.5264775874442967,0.8733498629741744,87.33498629741744,True
purchase_volume,90,26,18955.53342782738,0.10632581875856878,0.005102887844329272,0.5102887844329271,0.8784527508185036,87.84527508185036,True
purchase_volume,90,27,18283.900530359846,0.1025584798967887,0.004747682874413464,0.4747682874413464,0.8832004336929171,88.32004336929171,True
purchase_volume,90,28,17988.81074980733,0.10090325543982501,0.004595670763185636,0.4595670763185636,0.8877961044561028,88.77961044561027,True
purchase_volume,90,29,17203.340426592247,0.09649737704318768,0.004203098512391925,0.42030985123919246,0.8919992029684948,89.19992029684948,True
purchase_volume,90,30,16965.489215652226,0.0951632165015071,0.004087678936906063,0.4087678936906063,0.8960868819054009,89.6086881905401,True
purchase_volume,90,31,16895.286971506186,0.09476943644166669,0.004053919755533347,0.4053919755533347,0.9001408016609342,90.01408016609342,True
purchase_volume,90,32,16516.13852242631,0.09264270814710558,0.003874012660403364,0.3874012660403364,0.9040148143213376,90.40148143213375,True
purchase_volume,90,33,15886.29332234028,0.08910976580890743,0.003584174588386236,0.3584174588386236,0.9075989889097238,90.75989889097238,True
purchase_volume,90,34,15484.821921806764,0.08685782309611573,0.003405308267726063,0.34053082677260627,0.9110042971774499,91.10042971774499,True
purchase_volume,90,35,15338.56991509485,0.08603746294017839,0.003341286706115383,0.3341286706115383,0.9143455838835652,91.43455838835652,True
purchase_volume,90,36,14929.300880320156,0.08374178155613114,0.003165358788985354,0.3165358788985354,0.9175109426725506,91.75109426725506,True
purchase_volume,90,37,14800.89163260186,0.08302150541872758,0.0031111414715944584,0.31111414715944585,0.920622084144145,92.0622084144145,True
purchase_volume,90,38,14495.504805978202,0.08130852253156842,0.0029840815727445414,0.29840815727445413,0.9236061657168896,92.36061657168896,True
purchase_volume,90,39,14196.120169543878,0.0796292072691509,0.002862090329393037,0.2862090329393037,0.9264682560462826,92.64682560462826,True
purchase_volume,90,40,14061.336889863416,0.07887317776348941,0.002808000813004045,0.2808000813004045,0.9292762568592866,92.92762568592866,True
purchase_volume,90,41,13959.67089192465,0.07830291048444375,0.002767542899552541,0.2767542899552541,0.9320437997588391,93.20437997588391,True
purchase_volume,90,42,13902.773985668442,0.07798376303520131,0.0027450289402312835,0.27450289402312833,0.9347888286990704,93.47888286990704,True
purchase_volume,90,43,13514.84384701935,0.07580777628336252,0.002593976674973785,0.2593976674973785,0.9373828053740442,93.73828053740442,True
purchase_volume,90,44,13415.2354753727,0.07524905068954778,0.002555880841870917,0.2555880841870917,0.9399386862159151,93.99386862159152,True
purchase_volume,90,45,13352.09374648952,0.07489487463605408,0.002531877842599401,0.2531877842599401,0.9424705640585146,94.24705640585145,True
purchase_volume,90,46,13165.936206717912,0.07385067543640299,0.0024617701151101157,0.24617701151101157,0.9449323341736247,94.49323341736246,True
purchase_volume,90,47,12950.107377888324,0.0726400433524058,0.002381720206376597,0.23817202063765971,0.9473140543800013,94.73140543800012,True
purchase_volume,90,48,12629.243488640532,0.07084024616578342,0.0022651589111280968,0.22651589111280968,0.9495792132911294,94.95792132911293,True
purchase_volume,90,49,12535.682414785548,0.07031544121532193,0.0022317213297672685,0.22317213297672686,0.9518109346208966,95.18109346208966,True
purchase_volume,90,50,12169.847586059532,0.06826339198954856,0.002103363245445216,0.21033632454452159,0.9539142978663419,95.39142978663419,True
purchase_volume,90,51,11964.815061643712,0.06711331878724845,0.0020330870901528616,0.20330870901528617,0.9559473849564947,95.59473849564947,True
purchase_volume,90,52,11817.381503725719,0.0662863310468187,0.0019832913361455644,0.19832913361455645,0.9579306762926403,95.79306762926403,True
