year,month,uf,city_norm,diesel_common_mean,diesel_s10_mean,diesel_common_n_posts,diesel_s10_n_posts
2018,9,SP,SANTO ANDRE,3.464,3.584,30.0,79.0
2018,9,SP,SANTOS,3.553,3.708,21.0,33.0
2018,9,SP,SAO BERNARDO DO CAMPO,3.534,3.591,28.0,69.0
2018,9,SP,SAO CAETANO DO SUL,3.518,3.667,10.0,33.0
2018,9,SP,SAO CARLOS,3.448,3.605,32.0,68.0
2018,9,SP,SAO JOAO DA BOA VISTA,3.426,3.54,40.0,44.0
2018,9,SP,SAO JOSE DO RIO PRETO,3.526,3.634,59.0,63.0
2018,9,SP,SAO JOSE DOS CAMPOS,3.37,3.505,25.0,60.0
2018,9,SP,SAO PAULO,3.47,3.633,127.0,534.0
2018,9,SP,SAO ROQUE,3.547,3.612,13.0,24.0
2018,9,SP,SAO VICENTE,3.514,3.594,23.0,38.0
2018,9,SP,SERTAOZINHO,3.532,3.668,31.0,37.0
2018,9,SP,SOROCABA,3.492,3.583,52.0,74.0
2018,9,SP,SUMARE,3.392,3.483,46.0,60.0
2018,9,SP,SUZANO,3.467,3.527,21.0,45.0
2018,9,SP,TABOAO DA SERRA,3.429,3.448,8.0,44.0
2018,9,SP,TATUI,3.617,3.664,20.0,29.0
2018,9,SP,TAUBATE,3.506,3.576,31.0,38.0
2018,9,SP,TUPA,3.557,3.647,43.0,36.0
2018,9,SP,UBATUBA,3.587,3.783,8.0,28.0
2018,9,SP,VALINHOS,3.459,3.538,26.0,41.0
2018,9,SP,VARZEA PAULISTA,3.49,3.591,28.0,31.0
2018,9,SP,VINHEDO,3.49,3.637,24.0,30.0
2018,9,SP,VOTORANTIM,3.511,3.548,29.0,33.0
2018,9,SP,VOTUPORANGA,3.662,3.756,35.0,44.0
2018,9,TO,ARAGUAINA,3.602,3.628,32.0,44.0
2018,9,TO,GURUPI,3.753,3.858,36.0,37.0
2018,9,TO,PALMAS,3.623,3.683,23.0,36.0
2018,9,TO,PARAISO DO TOCANTINS,3.964,3.914,20.0,32.0
2018,9,TO,PORTO NACIONAL,3.521,3.583,15.0,24.0
2018,10,AC,CRUZEIRO DO SUL,4.717,4.798,47.0,43.0
2018,10,AC,RIO BRANCO,4.42,4.502,111.0,114.0
2018,10,AL,ARAPIRACA,3.857,3.918,59.0,55.0
2018,10,AL,DELMIRO GOUVEIA,3.988,4.069,33.0,35.0
2018,10,AL,MACEIO,3.806,3.855,44.0,67.0
2018,10,AL,PALMEIRA DOS INDIOS,3.761,3.919,40.0,30.0
2018,10,AL,RIO LARGO,3.764,3.893,20.0,30.0
2018,10,AM,ITACOATIARA,4.005,4.113,38.0,33.0
2018,10,AM,MANACAPURU,3.63,3.75,15.0,10.0
2018,10,AM,MANAUS,3.763,3.867,94.0,120.0
2018,10,AM,PARINTINS,4.128,4.25,25.0,10.0
2018,10,AM,TEFE,4.25,4.45,3.0,17.0
2018,10,AP,MACAPA,4.01,4.602,92.0,75.0
2018,10,AP,SANTANA,3.978,4.618,15.0,10.0
2018,10,BA,ALAGOINHAS,3.628,3.726,33.0,45.0
2018,10,BA,BARREIRAS,3.92,3.991,43.0,51.0
2018,10,BA,BRUMADO,3.882,3.908,29.0,31.0
2018,10,BA,CAETITE,3.943,4.047,29.0,30.0
2018,10,BA,CAMACARI,3.686,3.729,37.0,52.0
2018,10,BA,EUNAPOLIS,3.84,3.96,26.0,39.0
2018,10,BA,FEIRA DE SANTANA,3.612,3.689,44.0,82.0
2018,10,BA,GUANAMBI,3.912,4.043,45.0,35.0
2018,10,BA,ILHEUS,3.82,3.91,30.0,45.0
2018,10,BA,IPIRA,3.714,3.853,25.0,16.0
2018,10,BA,IRECE,3.825,3.87,32.0,29.0
2018,10,BA,ITABUNA,3.767,3.879,41.0,55.0
2018,10,BA,ITAMARAJU,3.86,3.906,18.0,18.0
2018,10,BA,JACOBINA,3.725,3.837,23.0,20.0
2018,10,BA,JAGUAQUARA,3.711,3.777,33.0,27.0
2018,10,BA,JEQUIE,3.785,3.891,39.0,31.0
2018,10,BA,JUAZEIRO,3.788,3.911,35.0,42.0
2018,10,BA,LAURO DE FREITAS,3.581,3.721,18.0,51.0
2018,10,BA,LIVRAMENTO DE NOSSA SENHORA,3.977,4.08,28.0,16.0
2018,10,BA,PAULO AFONSO,3.763,3.822,34.0,35.0
2018,10,BA,POCOES,3.685,3.756,35.0,19.0
2018,10,BA,PORTO SEGURO,4.138,4.309,24.0,30.0
2018,10,BA,SALVADOR,3.665,3.765,73.0,297.0
2018,10,BA,SANTO ANTONIO DE JESUS,3.618,3.721,27.0,24.0
2018,10,BA,SENHOR DO BONFIM,3.733,3.81,40.0,27.0
2018,10,BA,SERRINHA,3.663,3.742,21.0,20.0
2018,10,BA,SIMOES FILHO,3.675,3.794,44.0,30.0
2018,10,BA,TEIXEIRA DE FREITAS,3.78,3.944,35.0,41.0
2018,10,BA,VALENCA,3.677,3.751,37.0,30.0
2018,10,BA,VITORIA DA CONQUISTA,3.73,3.862,40.0,35.0
2018,10,CE,CANINDE,3.848,3.932,31.0,33.0
2018,10,CE,CAUCAIA,,3.864,,105.0
2018,10,CE,CRATEUS,3.874,3.957,27.0,30.0
2018,10,CE,CRATO,3.867,3.946,37.0,40.0
2018,10,CE,FORTALEZA,,3.852,,505.0
2018,10,CE,ICO,3.92,3.976,27.0,40.0
2018,10,CE,IGUATU,3.92,3.952,23.0,40.0
2018,10,CE,ITAPIPOCA,3.91,3.988,29.0,34.0
2018,10,CE,JUAZEIRO DO NORTE,3.866,3.94,36.0,54.0
2018,10,CE,LIMOEIRO DO NORTE,3.849,3.891,15.0,25.0
2018,10,CE,MARACANAU,,3.835,,50.0
2018,10,CE,QUIXADA,3.863,3.939,34.0,40.0
2018,10,CE,SOBRAL,3.833,3.913,40.0,63.0
2018,10,DF,BRASILIA,3.834,3.943,96.0,129.0
2018,10,ES,ARACRUZ,3.544,3.667,25.0,30.0
2018,10,ES,CACHOEIRO DE ITAPEMIRIM,3.732,3.807,50.0,49.0
2018,10,ES,CARIACICA,3.476,3.584,20.0,33.0
2018,10,ES,COLATINA,3.714,3.821,25.0,38.0
2018,10,ES,GUARAPARI,3.639,3.772,37.0,36.0
2018,10,ES,LINHARES,3.537,3.612,40.0,45.0
2018,10,ES,SAO MATEUS,3.583,3.68,34.0,27.0
2018,10,ES,SERRA,3.559,3.628,39.0,29.0
2018,10,ES,VILA VELHA,3.641,3.719,13.0,50.0
2018,10,ES,VITORIA,3.601,3.679,18.0,66.0
2018,10,GO,AGUAS LINDAS DE GOIAS,3.869,3.958,20.0,25.0
2018,10,GO,ANAPOLIS,3.745,3.829,47.0,54.0
2018,10,GO,APARECIDA DE GOIANIA,3.654,3.824,32.0,41.0
2018,10,GO,CALDAS NOVAS,3.849,3.931,41.0,39.0
2018,10,GO,CATALAO,3.96,3.997,37.0,41.0
2018,10,GO,FORMOSA,3.884,3.995,37.0,55.0
2018,10,GO,GOIANIA,3.729,3.843,112.0,205.0
2018,10,GO,GOIATUBA,3.776,3.937,38.0,39.0
2018,10,GO,ITUMBIARA,3.835,3.956,65.0,61.0
2018,10,GO,JATAI,3.94,4.037,65.0,62.0
2018,10,GO,LUZIANIA,3.79,3.87,58.0,46.0
2018,10,GO,MINEIROS,3.888,3.971,35.0,35.0
2018,10,GO,MORRINHOS,3.698,3.885,41.0,38.0
2018,10,GO,PORANGATU,3.811,3.912,35.0,31.0
2018,10,GO,RIO VERDE,3.946,4.029,50.0,71.0
2018,10,GO,TRINDADE,3.762,3.818,28.0,8.0
2018,10,GO,VALPARAISO DE GOIAS,3.823,3.916,35.0,21.0
2018,10,MA,ACAILANDIA,3.823,3.882,40.0,40.0
2018,10,MA,BACABAL,3.693,3.752,6.0,6.0
2018,10,MA,BALSAS,3.854,3.919,30.0,33.0
2018,10,MA,BARRA DO CORDA,3.709,3.82,11.0,12.0
2018,10,MA,CAXIAS,3.685,3.779,35.0,45.0
2018,10,MA,CODO,3.831,3.855,30.0,25.0
2018,10,MA,IMPERATRIZ,3.741,3.799,40.0,57.0
2018,10,MA,PINHEIRO,3.8,3.893,10.0,15.0
2018,10,MA,PRESIDENTE DUTRA,3.828,3.911,6.0,11.0
2018,10,MA,SANTA INES,3.765,3.789,15.0,30.0
2018,10,MA,SAO JOSE DE RIBAMAR,3.477,3.556,13.0,47.0
2018,10,MA,SAO LUIS,3.508,3.536,37.0,235.0
2018,10,MG,ALFENAS,3.812,3.922,23.0,16.0
2018,10,MG,ARAGUARI,3.806,3.903,65.0,65.0
2018,10,MG,ARAXA,3.734,3.806,35.0,33.0
2018,10,MG,BARBACENA,3.757,3.796,28.0,29.0
2018,10,MG,BELO HORIZONTE,3.756,3.86,77.0,114.0
2018,10,MG,BETIM,3.671,3.778,36.0,50.0
2018,10,MG,BOM DESPACHO,3.744,3.788,31.0,23.0
2018,10,MG,CAMPO BELO,3.833,3.884,25.0,17.0
2018,10,MG,CARATINGA,3.863,3.979,20.0,25.0
2018,10,MG,CONGONHAS,3.746,3.825,20.0,25.0
2018,10,MG,CONSELHEIRO LAFAIETE,3.785,3.815,26.0,18.0
2018,10,MG,CONTAGEM,3.7,3.779,57.0,52.0
2018,10,MG,CORONEL FABRICIANO,3.737,3.817,13.0,25.0
2018,10,MG,CURVELO,3.766,3.851,30.0,35.0
2018,10,MG,DIVINOPOLIS,3.746,3.888,24.0,32.0
2018,10,MG,FORMIGA,3.796,3.907,30.0,26.0
2018,10,MG,FRUTAL,3.842,3.952,24.0,30.0
2018,10,MG,GOVERNADOR VALADARES,3.707,3.851,32.0,53.0
2018,10,MG,GUAXUPE,3.715,3.79,25.0,20.0
2018,10,MG,IPATINGA,3.714,3.805,41.0,39.0
2018,10,MG,ITABIRA,3.796,3.89,34.0,39.0
2018,10,MG,ITAJUBA,3.725,3.803,15.0,30.0
2018,10,MG,ITAUNA,3.658,3.858,23.0,12.0
2018,10,MG,ITUIUTABA,3.815,3.917,50.0,65.0
2018,10,MG,JANAUBA,3.861,3.984,25.0,20.0
2018,10,MG,JANUARIA,3.945,4.038,30.0,25.0
2018,10,MG,JOAO MONLEVADE,3.748,3.776,10.0,23.0
2018,10,MG,JOAO PINHEIRO,3.871,3.991,30.0,25.0
2018,10,MG,JUIZ DE FORA,3.709,3.844,30.0,45.0
2018,10,MG,LAVRAS,3.817,3.885,10.0,45.0
2018,10,MG,LEOPOLDINA,3.615,3.707,30.0,25.0
2018,10,MG,MANHUACU,3.718,3.806,40.0,25.0
2018,10,MG,MONTE CARMELO,3.757,3.893,40.0,35.0
2018,10,MG,MONTES CLAROS,3.671,3.792,56.0,50.0
2018,10,MG,MURIAE,3.737,3.831,38.0,42.0
2018,10,MG,NOVA LIMA,3.894,3.859,14.0,26.0
2018,10,MG,OLIVEIRA,3.751,3.843,37.0,35.0
2018,10,MG,OURO PRETO,3.88,3.955,21.0,26.0
2018,10,MG,PARA DE MINAS,4.005,4.092,30.0,25.0
2018,10,MG,PARACATU,3.932,4.0,25.0,30.0
2018,10,MG,PASSOS,3.783,3.865,25.0,35.0
2018,10,MG,PATOS DE MINAS,3.825,3.896,45.0,41.0
2018,10,MG,PATROCINIO,3.907,3.99,31.0,17.0
2018,10,MG,POCOS DE CALDAS,3.736,3.808,34.0,41.0
2018,10,MG,POUSO ALEGRE,3.784,3.876,27.0,50.0
2018,10,MG,SABARA,3.709,3.771,20.0,25.0
2018,10,MG,SAO JOAO DEL REI,3.779,3.884,15.0,20.0
2018,10,MG,SAO SEBASTIAO DO PARAISO,3.834,3.924,25.0,35.0
2018,10,MG,SETE LAGOAS,3.557,3.695,82.0,63.0
2018,10,MG,TEOFILO OTONI,3.888,3.957,38.0,39.0
2018,10,MG,TIMOTEO,3.698,3.816,14.0,21.0
2018,10,MG,TRES CORACOES,3.957,4.075,15.0,20.0
2018,10,MG,UBA,3.801,3.852,15.0,27.0
2018,10,MG,UBERABA,3.831,3.897,63.0,90.0
2018,10,MG,UBERLANDIA,3.798,3.895,120.0,149.0
2018,10,MG,UNAI,3.908,4.02,41.0,50.0
2018,10,MG,VARGINHA,3.786,3.85,26.0,36.0
2018,10,MG,VICOSA,3.969,4.031,9.0,21.0
2018,10,MS,CAMPO GRANDE,3.695,3.796,120.0,183.0
2018,10,MS,CORUMBA,3.898,3.944,30.0,25.0
2018,10,MS,COXIM,3.754,3.847,30.0,30.0
2018,10,MS,DOURADOS,3.84,3.954,26.0,46.0
2018,10,MS,NOVA ANDRADINA,3.763,3.843,25.0,29.0
2018,10,MS,PONTA PORA,3.731,3.848,15.0,20.0
2018,10,MS,TRES LAGOAS,3.866,3.955,39.0,60.0
2018,10,MT,ALTA FLORESTA,4.486,4.597,49.0,44.0
2018,10,MT,CACERES,3.953,4.028,37.0,50.0
2018,10,MT,CUIABA,3.918,3.981,100.0,217.0
2018,10,MT,RONDONOPOLIS,4.039,4.142,103.0,98.0
2018,10,MT,SINOP,4.148,4.225,35.0,60.0
2018,10,MT,SORRISO,4.209,4.303,35.0,50.0
2018,10,MT,VARZEA GRANDE,3.902,3.99,55.0,64.0
2018,10,PA,ABAETETUBA,4.078,4.115,21.0,19.0
2018,10,PA,ALENQUER,3.955,4.254,15.0,5.0
2018,10,PA,ALTAMIRA,4.213,4.309,26.0,30.0
2018,10,PA,ANANINDEUA,,3.849,,38.0
2018,10,PA,BELEM,,3.894,,94.0
2018,10,PA,BRAGANCA,,3.568,,20.0
2018,10,PA,CAMETA,3.958,3.901,5.0,9.0
2018,10,PA,CASTANHAL,3.785,3.83,25.0,30.0
2018,10,PA,CONCEICAO DO ARAGUAIA,4.123,4.178,20.0,20.0
2018,10,PA,ITAITUBA,3.734,3.823,30.0,30.0
2018,10,PA,MARABA,3.959,4.005,43.0,65.0
2018,10,PA,PARAGOMINAS,3.772,3.87,20.0,20.0
2018,10,PA,PARAUAPEBAS,4.216,4.263,38.0,45.0
2018,10,PA,REDENCAO,4.005,4.069,20.0,20.0
2018,10,PA,SANTAREM,3.907,3.976,46.0,44.0
2018,10,PA,XINGUARA,3.926,4.04,28.0,20.0
2018,10,PB,BAYEUX,3.664,3.695,30.0,35.0
2018,10,PB,CABEDELO,3.647,3.711,25.0,25.0
2018,10,PB,CAMPINA GRANDE,,3.673,,51.0
2018,10,PB,JOAO PESSOA,3.611,3.678,35.0,83.0
2018,10,PB,PATOS,3.784,3.884,30.0,19.0
2018,10,PB,SOUSA,3.78,3.851,15.0,35.0
2018,10,PE,ARARIPINA,3.724,3.857,5.0,45.0
2018,10,PE,ARCOVERDE,,3.703,,30.0
2018,10,PE,BELO JARDIM,,3.696,,32.0
2018,10,PE,CABO DE SANTO AGOSTINHO,,3.762,,30.0
2018,10,PE,CARUARU,,3.685,,60.0
2018,10,PE,GARANHUNS,,3.694,,45.0
2018,10,PE,GOIANA,,3.672,,25.0
2018,10,PE,IGARASSU,,3.644,,35.0
2018,10,PE,JABOATAO DOS GUARARAPES,,3.694,,50.0
2018,10,PE,LAJEDO,,3.706,,24.0
2018,10,PE,OLINDA,,3.7,,42.0
2018,10,PE,PAULISTA,,3.687,,44.0
2018,10,PE,PETROLINA,3.823,3.894,43.0,54.0
2018,10,PE,RECIFE,,3.739,,136.0
2018,10,PE,SALGUEIRO,,3.715,,27.0
2018,10,PE,SANTA CRUZ DO CAPIBARIBE,,3.703,,38.0
2018,10,PE,SERRA TALHADA,,3.682,,35.0
2018,10,PE,VITORIA DE SANTO ANTAO,,3.661,,40.0
2018,10,PI,PARNAIBA,3.899,3.964,53.0,60.0
2018,10,PI,PICOS,3.81,3.858,34.0,38.0
2018,10,PI,PIRIPIRI,3.877,3.949,15.0,25.0
2018,10,PI,TERESINA,3.832,3.931,94.0,195.0
2018,10,PR,APUCARANA,3.629,3.705,64.0,56.0
2018,10,PR,ARAPONGAS,3.607,3.741,36.0,23.0
2018,10,PR,ARAUCARIA,3.408,3.488,30.0,26.0
2018,10,PR,ASSIS CHATEAUBRIAND,3.571,3.679,43.0,40.0
2018,10,PR,CAMBE,3.552,3.658,35.0,45.0
2018,10,PR,CAMPO LARGO,3.466,3.591,25.0,25.0
2018,10,PR,CAMPO MOURAO,3.473,3.555,57.0,43.0
2018,10,PR,CASCAVEL,3.6,3.722,42.0,76.0
2018,10,PR,CASTRO,3.644,3.714,25.0,30.0
2018,10,PR,CIANORTE,3.639,3.69,36.0,39.0
2018,10,PR,COLOMBO,3.484,3.572,72.0,54.0
2018,10,PR,CORNELIO PROCOPIO,3.61,3.711,30.0,15.0
2018,10,PR,CURITIBA,3.398,3.538,78.0,201.0
2018,10,PR,FOZ DO IGUACU,3.645,3.753,26.0,53.0
2018,10,PR,FRANCISCO BELTRAO,3.564,3.633,30.0,34.0
2018,10,PR,GUARAPUAVA,3.545,3.607,35.0,60.0
2018,10,PR,LONDRINA,3.591,3.668,55.0,86.0
2018,10,PR,MARECHAL CANDIDO RONDON,3.553,3.643,26.0,20.0
2018,10,PR,MARINGA,3.531,3.648,31.0,83.0
2018,10,PR,PARANAGUA,3.583,3.676,26.0,34.0
2018,10,PR,PARANAVAI,3.6,3.618,20.0,30.0
2018,10,PR,PATO BRANCO,3.554,3.633,20.0,40.0
2018,10,PR,PINHAIS,3.486,3.579,14.0,25.0
2018,10,PR,PONTA GROSSA,3.533,3.598,59.0,69.0
2018,10,PR,SANTO ANTONIO DA PLATINA,3.412,3.541,20.0,31.0
2018,10,PR,SAO JOSE DOS PINHAIS,3.488,3.581,27.0,44.0
2018,10,PR,TOLEDO,3.556,3.651,48.0,39.0
2018,10,PR,UMUARAMA,3.455,3.597,30.0,55.0
2018,10,PR,UNIAO DA VITORIA,3.625,3.706,39.0,34.0
2018,10,RJ,ANGRA DOS REIS,3.949,3.989,5.0,25.0
2018,10,RJ,ARARUAMA,3.69,3.78,18.0,40.0
2018,10,RJ,BARRA DO PIRAI,3.79,3.875,28.0,24.0
2018,10,RJ,BARRA MANSA,3.754,3.956,28.0,26.0
2018,10,RJ,BELFORD ROXO,3.678,3.783,24.0,33.0
2018,10,RJ,CABO FRIO,3.778,3.895,11.0,28.0
2018,10,RJ,CAMPOS DOS GOYTACAZES,3.674,3.777,54.0,52.0
2018,10,RJ,DUQUE DE CAXIAS,3.624,3.762,67.0,84.0
2018,10,RJ,ITABORAI,3.556,3.651,40.0,40.0
2018,10,RJ,ITAGUAI,3.587,3.715,17.0,35.0
2018,10,RJ,ITAPERUNA,3.687,3.76,31.0,33.0
2018,10,RJ,MACAE,3.786,3.889,16.0,39.0
2018,10,RJ,MAGE,3.612,3.718,15.0,25.0
2018,10,RJ,MARICA,3.777,3.856,30.0,45.0
2018,10,RJ,NILOPOLIS,3.629,3.749,3.0,13.0
2018,10,RJ,NITEROI,3.77,3.846,16.0,77.0
2018,10,RJ,NOVA FRIBURGO,3.649,3.815,31.0,39.0
2018,10,RJ,NOVA IGUACU,3.642,3.754,48.0,66.0
2018,10,RJ,PETROPOLIS,3.751,3.89,43.0,68.0
2018,10,RJ,RESENDE,3.506,3.749,20.0,55.0
2018,10,RJ,RIO BONITO,3.656,3.806,24.0,26.0
2018,10,RJ,RIO DE JANEIRO,3.651,3.822,88.0,224.0
2018,10,RJ,SANTO ANTONIO DE PADUA,3.516,3.617,25.0,20.0
2018,10,RJ,SAO FRANCISCO DE ITABAPOANA,3.764,3.875,28.0,16.0
2018,10,RJ,SAO GONCALO,3.666,3.782,46.0,66.0
2018,10,RJ,SAO JOAO DE MERITI,3.609,3.717,31.0,36.0
2018,10,RJ,SAPUCAIA,3.568,3.646,45.0,30.0
2018,10,RJ,SAQUAREMA,3.777,3.941,27.0,20.0
2018,10,RJ,TERESOPOLIS,3.637,3.722,24.0,61.0
2018,10,RJ,TRES RIOS,3.541,3.696,25.0,35.0
2018,10,RJ,VALENCA,3.828,3.92,25.0,50.0
2018,10,RJ,VOLTA REDONDA,3.793,4.014,24.0,20.0
2018,10,RN,CAICO,3.793,3.881,30.0,35.0
2018,10,RN,MOSSORO,3.726,3.87,84.0,78.0
2018,10,RN,NATAL,3.779,3.902,77.0,116.0
2018,10,RN,PARNAMIRIM,3.752,3.888,42.0,54.0
2018,10,RO,ARIQUEMES,3.941,4.028,37.0,45.0
2018,10,RO,CACOAL,3.931,4.002,40.0,40.0
2018,10,RO,JI PARANA,3.937,3.995,65.0,52.0
2018,10,RO,PIMENTA BUENO,3.922,4.006,21.0,30.0
2018,10,RO,PORTO VELHO,3.855,3.941,107.0,102.0
2018,10,RO,VILHENA,3.976,4.072,50.0,45.0
2018,10,RR,BOA VISTA,3.871,3.936,56.0,64.0
2018,10,RS,ALEGRETE,3.846,3.921,25.0,19.0
2018,10,RS,ALVORADA,3.689,3.691,7.0,16.0
2018,10,RS,BAGE,3.972,4.057,22.0,43.0
2018,10,RS,BENTO GONCALVES,3.654,3.843,13.0,35.0
2018,10,RS,CACHOEIRA DO SUL,3.716,3.802,40.0,35.0
2018,10,RS,CACHOEIRINHA,3.586,3.694,45.0,40.0
2018,10,RS,CANOAS,3.526,3.635,34.0,52.0
2018,10,RS,CAXIAS DO SUL,3.745,3.818,25.0,66.0
2018,10,RS,CRUZ ALTA,3.57,3.654,40.0,35.0
2018,10,RS,ERECHIM,3.646,3.84,32.0,50.0
2018,10,RS,ESTEIO,3.554,3.692,18.0,24.0
2018,10,RS,GRAMADO,3.897,3.988,16.0,21.0
2018,10,RS,GRAVATAI,3.519,3.65,37.0,39.0
2018,10,RS,GUAIBA,3.599,3.701,31.0,37.0
2018,10,RS,IJUI,3.719,3.806,32.0,34.0
2018,10,RS,LAJEADO,3.439,3.695,10.0,30.0
2018,10,RS,NOVO HAMBURGO,3.507,3.622,53.0,65.0
2018,10,RS,OSORIO,3.515,3.718,20.0,27.0
2018,10,RS,PASSO FUNDO,3.737,3.853,31.0,51.0
2018,10,RS,PELOTAS,3.697,3.909,35.0,39.0
2018,10,RS,PORTO ALEGRE,3.624,3.771,59.0,142.0
2018,10,RS,RIO GRANDE,3.712,3.825,39.0,55.0
2018,10,RS,SANTA CRUZ DO SUL,3.707,3.782,31.0,55.0
2018,10,RS,SANTA MARIA,3.776,3.853,38.0,47.0
2018,10,RS,SANTA ROSA,3.769,3.866,32.0,31.0
2018,10,RS,SANTANA DO LIVRAMENTO,3.768,3.941,18.0,28.0
2018,10,RS,SANTO ANGELO,3.827,3.92,35.0,35.0
2018,10,RS,SAO GABRIEL,3.755,3.91,27.0,25.0
2018,10,RS,SAO LEOPOLDO,3.573,3.668,47.0,55.0
2018,10,RS,SAO LUIZ GONZAGA,3.719,3.784,25.0,20.0
2018,10,RS,SAPIRANGA,3.477,3.574,30.0,32.0
2018,10,RS,SAPUCAIA DO SUL,3.494,3.622,38.0,25.0
2018,10,RS,TORRES,3.592,3.712,15.0,25.0
2018,10,RS,URUGUAIANA,3.771,3.839,20.0,35.0
2018,10,RS,VACARIA,3.675,3.8,32.0,45.0
2018,10,RS,VIAMAO,3.622,3.773,16.0,16.0
2018,10,SC,ARARANGUA,3.501,3.624,37.0,40.0
2018,10,SC,BALNEARIO CAMBORIU,3.549,3.724,5.0,45.0
2018,10,SC,BIGUACU,3.484,3.548,10.0,28.0
2018,10,SC,BLUMENAU,3.661,3.737,40.0,92.0
2018,10,SC,BRUSQUE,3.598,3.666,25.0,40.0
2018,10,SC,CACADOR,3.548,3.615,30.0,40.0
2018,10,SC,CHAPECO,3.555,3.672,24.0,40.0
2018,10,SC,CONCORDIA,3.636,3.736,20.0,30.0
2018,10,SC,CRICIUMA,3.488,3.586,36.0,47.0
2018,10,SC,FLORIANOPOLIS,3.569,3.73,13.0,97.0
2018,10,SC,ITAJAI,3.562,3.663,3.0,37.0
2018,10,SC,JARAGUA DO SUL,3.598,3.622,28.0,55.0
2018,10,SC,JOINVILLE,3.529,3.675,22.0,73.0
2018,10,SC,LAGES,3.537,3.67,18.0,44.0
2018,10,SC,LAGUNA,3.553,3.627,30.0,29.0
2018,10,SC,MAFRA,3.652,3.743,25.0,35.0
2018,10,SC,PALHOCA,3.409,3.628,12.0,69.0
2018,10,SC,SAO JOSE,3.383,3.553,8.0,69.0
2018,10,SC,TUBARAO,3.507,3.605,25.0,45.0
2018,10,SC,VIDEIRA,3.663,3.692,18.0,31.0
2018,10,SC,XANXERE,3.622,3.654,15.0,20.0
2018,10,SE,ARACAJU,3.782,3.911,8.0,96.0
2018,10,SE,ITABAIANA,3.809,3.828,25.0,25.0
2018,10,SE,LAGARTO,3.686,3.705,20.0,25.0
2018,10,SE,NOSSA SENHORA DO SOCORRO,3.75,3.81,26.0,30.0
2018,10,SP,ADAMANTINA,3.658,3.834,20.0,35.0
2018,10,SP,AMERICANA,3.514,3.688,20.0,39.0
2018,10,SP,AMPARO,3.613,3.668,40.0,40.0
2018,10,SP,ARACATUBA,3.65,3.765,55.0,79.0
2018,10,SP,ARARAQUARA,3.625,3.768,47.0,53.0
2018,10,SP,ARARAS,3.523,3.629,56.0,53.0
2018,10,SP,ASSIS,3.735,3.79,48.0,72.0
2018,10,SP,ATIBAIA,3.602,3.72,49.0,67.0
2018,10,SP,AVARE,3.778,3.865,39.0,38.0
2018,10,SP,BARRETOS,3.668,3.734,50.0,75.0
2018,10,SP,BARUERI,3.538,3.724,31.0,80.0
2018,10,SP,BAURU,3.586,3.698,74.0,89.0
2018,10,SP,BEBEDOURO,3.536,3.631,30.0,40.0
2018,10,SP,BIRIGUI,3.646,3.75,24.0,52.0
2018,10,SP,BOTUCATU,3.662,3.703,32.0,31.0
2018,10,SP,BRAGANCA PAULISTA,3.593,3.7,30.0,43.0
2018,10,SP,CACAPAVA,3.575,3.619,15.0,50.0
2018,10,SP,CAMPINAS,3.576,3.667,77.0,129.0
2018,10,SP,CARAGUATATUBA,3.831,3.923,35.0,40.0
2018,10,SP,CARAPICUIBA,3.656,3.603,15.0,35.0
2018,10,SP,CATANDUVA,3.609,3.759,27.0,39.0
2018,10,SP,COSMOPOLIS,3.613,3.724,25.0,20.0
2018,10,SP,COTIA,3.601,3.729,34.0,54.0
2018,10,SP,CRUZEIRO,3.728,3.806,30.0,20.0
2018,10,SP,CUBATAO,3.716,3.89,12.0,22.0
2018,10,SP,DIADEMA,3.573,3.705,21.0,57.0
2018,10,SP,DRACENA,3.708,3.74,33.0,35.0
2018,10,SP,EMBU DAS ARTES,3.617,3.657,55.0,35.0
2018,10,SP,FRANCA,3.587,3.685,69.0,91.0
2018,10,SP,GARCA,3.779,3.832,21.0,25.0
2018,10,SP,GUARATINGUETA,3.599,3.821,20.0,29.0
2018,10,SP,GUARUJA,3.571,3.874,12.0,37.0
2018,10,SP,GUARULHOS,3.573,3.683,44.0,85.0
2018,10,SP,HORTOLANDIA,3.526,3.561,35.0,45.0
2018,10,SP,IBITINGA,3.652,3.78,30.0,29.0
2018,10,SP,INDAIATUBA,3.679,3.709,40.0,61.0
2018,10,SP,ITANHAEM,3.773,3.946,17.0,21.0
2018,10,SP,ITAPECERICA DA SERRA,3.601,3.657,32.0,45.0
2018,10,SP,ITAPETININGA,3.631,3.726,55.0,56.0
2018,10,SP,ITAPEVA,3.721,3.825,30.0,42.0
2018,10,SP,ITAPIRA,3.54,3.614,40.0,45.0
2018,10,SP,ITAPOLIS,3.631,3.747,28.0,28.0
2018,10,SP,ITAQUAQUECETUBA,3.604,3.725,13.0,38.0
2018,10,SP,ITATIBA,3.592,3.67,35.0,55.0
2018,10,SP,ITU,3.709,3.755,40.0,55.0
2018,10,SP,JABOTICABAL,3.636,3.763,42.0,46.0
2018,10,SP,JACAREI,3.515,3.58,47.0,58.0
2018,10,SP,JALES,3.532,3.635,45.0,40.0
2018,10,SP,JAU,3.589,3.697,36.0,47.0
2018,10,SP,JOSE BONIFACIO,3.557,3.683,40.0,33.0
