order_id,year_month,expected_freight_oot,freight_burden,freight_expected_ratio,freight_log_ratio,m1_feature_vector_available,availability_reason,benchmark_population,serving_model
7c3028f340bf35d728e7c42b911f30b9,2018-08,42.80060436022151,0.3268765133171913,1.5770805344686647,0.4555753747390105,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c303e55404bf2462c89a320c8d47688,2017-10,12.05511861899802,0.13576388888888888,0.9730306578248301,-0.027339688713686642,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c32a0c8814b54f798f9359f20699633,2018-07,35.38397885245363,0.21273221567739015,1.061497356094974,0.05968051141628567,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c333b73033a5b03379b9587a92685dd,2017-11,39.09098893542811,0.24447070741178456,2.9633427844802966,1.0863179500465598,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c33b548f0fee23cb4a8afe1f1333ee8,2017-07,35.12901541457886,0.13109645626494673,1.029917849191554,0.029479040985978856,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3568d42d0c0610c6a6c0f864d03b03,2017-11,14.34785087219626,0.24717629726632834,1.0524224244107026,0.051094577800174734,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c363fbfb4e41c26246ea6097cd275bf,2018-04,27.711596436752032,0.26452170157633337,2.2102660212952667,0.7931128797148015,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c367f3036caf4d2000a4d80bc9d341b,2017-03,,0.18449682683590207,,,False,WARMUP_MIN_TRAIN_MONTHS,M0_ONLY_FALLBACK,M0_FALLBACK
7c368cac70a301684eb08e7397a3da54,2018-08,17.68774247570274,0.1242672919109027,1.0187846201828001,0.018610367986623553,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c36932e3667e570c35752d13bbca443,2018-07,26.92305058599724,0.07678510194930231,1.0812296291245762,0.0780989389425714,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c372cacf9e2626dd13cc5277d73c6e3,2018-07,14.3680102894279,0.49097764610826833,1.2687908508399235,0.23806436084852478,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
