fold_id,test_month,feature,repeat,baseline_ap,permuted_ap,ap_drop
7,2018-01,total_price,1,0.0805518518243306,0.08306161366904385,-0.002509761844713257
7,2018-01,total_price,2,0.0805518518243306,0.08168510967366757,-0.0011332578493369744
7,2018-01,total_price,3,0.0805518518243306,0.07925561927565287,0.0012962325486777226
7,2018-01,total_price,4,0.0805518518243306,0.0806516803215318,-9.982849720120701e-05
7,2018-01,total_price,5,0.0805518518243306,0.08302839051331026,-0.0024765386889796653
7,2018-01,mean_price,1,0.0805518518243306,0.07129581062960602,0.009256041194724576
7,2018-01,mean_price,2,0.0805518518243306,0.0721040755667531,0.008447776257577491
7,2018-01,mean_price,3,0.0805518518243306,0.07117866159549877,0.009373190228831832
7,2018-01,mean_price,4,0.0805518518243306,0.0743056318022679,0.006246220022062696
7,2018-01,mean_price,5,0.0805518518243306,0.07281953949962783,0.00773231232470277
7,2018-01,max_price,1,0.0805518518243306,0.07058300109944168,0.009968850724888914
7,2018-01,max_price,2,0.0805518518243306,0.0734732330136913,0.0070786188106393005
7,2018-01,max_price,3,0.0805518518243306,0.07651645806020076,0.004035393764129841
7,2018-01,max_price,4,0.0805518518243306,0.07331057732058756,0.007241274503743039
7,2018-01,max_price,5,0.0805518518243306,0.0721375422896923,0.0084143095346383
7,2018-01,min_price,1,0.0805518518243306,0.07119336136242754,0.009358490461903055
7,2018-01,min_price,2,0.0805518518243306,0.06920982566544659,0.011342026158884008
7,2018-01,min_price,3,0.0805518518243306,0.0738463884308319,0.006705463393498701
7,2018-01,min_price,4,0.0805518518243306,0.06861392600356184,0.01193792582076876
7,2018-01,min_price,5,0.0805518518243306,0.07128699375916409,0.009264858065166512
7,2018-01,price_range,1,0.0805518518243306,0.08019744508384896,0.0003544067404816359
7,2018-01,price_range,2,0.0805518518243306,0.08164317323172508,-0.0010913214073944855
7,2018-01,price_range,3,0.0805518518243306,0.08138515502259207,-0.0008333031982614703
7,2018-01,price_range,4,0.0805518518243306,0.08237834376657714,-0.0018264919422465442
7,2018-01,price_range,5,0.0805518518243306,0.08084779929570128,-0.00029594747137068333
7,2018-01,total_freight,1,0.0805518518243306,0.08052904520617843,2.2806618152168556e-05
7,2018-01,total_freight,2,0.0805518518243306,0.080564564872663,-1.2713048332405052e-05
7,2018-01,total_freight,3,0.0805518518243306,0.0804932885785698,5.856324576079819e-05
7,2018-01,total_freight,4,0.0805518518243306,0.08070622493073998,-0.00015437310640938062
7,2018-01,total_freight,5,0.0805518518243306,0.08058033932185503,-2.8487497524432026e-05
7,2018-01,mean_freight,1,0.0805518518243306,0.07251196556862108,0.008039886255709519
7,2018-01,mean_freight,2,0.0805518518243306,0.07272938199731377,0.007822469827016829
7,2018-01,mean_freight,3,0.0805518518243306,0.0673604264584674,0.013191425365863194
7,2018-01,mean_freight,4,0.0805518518243306,0.07799004880127312,0.002561803023057474
7,2018-01,mean_freight,5,0.0805518518243306,0.06967864072079327,0.010873211103537325
7,2018-01,max_freight,1,0.0805518518243306,0.07518123846411374,0.005370613360216853
7,2018-01,max_freight,2,0.0805518518243306,0.07891933064476439,0.001632521179566207
7,2018-01,max_freight,3,0.0805518518243306,0.07687360596234488,0.0036782458619857156
7,2018-01,max_freight,4,0.0805518518243306,0.0763797244314749,0.004172127392855704
7,2018-01,max_freight,5,0.0805518518243306,0.07701577607276275,0.0035360757515678493
7,2018-01,merchandise_plus_freight,1,0.0805518518243306,0.07984618522318611,0.000705666601144489
7,2018-01,merchandise_plus_freight,2,0.0805518518243306,0.08082322537833389,-0.000271373554003293
7,2018-01,merchandise_plus_freight,3,0.0805518518243306,0.08195506071885389,-0.0014032088945232918
7,2018-01,merchandise_plus_freight,4,0.0805518518243306,0.08002651320964042,0.000525338614690174
7,2018-01,merchandise_plus_freight,5,0.0805518518243306,0.08429869619685126,-0.0037468443725206663
7,2018-01,freight_price_ratio,1,0.0805518518243306,0.08162772160986315,-0.0010758697855325489
7,2018-01,freight_price_ratio,2,0.0805518518243306,0.08377129044686187,-0.0032194386225312677
7,2018-01,freight_price_ratio,3,0.0805518518243306,0.07938137579066068,0.0011704760336699177
7,2018-01,freight_price_ratio,4,0.0805518518243306,0.08004658011340139,0.000505271710929206
7,2018-01,freight_price_ratio,5,0.0805518518243306,0.08214359398671199,-0.0015917421623813932
8,2018-02,item_count,1,0.18274945291486222,0.17996831022405185,0.0027811426908103676
8,2018-02,item_count,2,0.18274945291486222,0.18129579686579123,0.0014536560490709949
8,2018-02,item_count,3,0.18274945291486222,0.18050221807536707,0.0022472348394951547
8,2018-02,item_count,4,0.18274945291486222,0.18043539531888486,0.002314057595977359
8,2018-02,item_count,5,0.18274945291486222,0.18066975650347727,0.002079696411384946
8,2018-02,unique_product_count,1,0.18274945291486222,0.18233071255629915,0.0004187403585630689
8,2018-02,unique_product_count,2,0.18274945291486222,0.18226510687005132,0.0004843460448109016
8,2018-02,unique_product_count,3,0.18274945291486222,0.1820603590332882,0.00068909388157401
8,2018-02,unique_product_count,4,0.18274945291486222,0.18228654303300984,0.00046290988185238024
8,2018-02,unique_product_count,5,0.18274945291486222,0.18283982815581518,-9.037524095295568e-05
8,2018-02,unique_seller_count,1,0.18274945291486222,0.18230986069984523,0.00043959221501699286
8,2018-02,unique_seller_count,2,0.18274945291486222,0.18191929804931217,0.0008301548655500479
8,2018-02,unique_seller_count,3,0.18274945291486222,0.18160862347025858,0.0011408294446036416
8,2018-02,unique_seller_count,4,0.18274945291486222,0.18075287092991255,0.0019965819849496746
8,2018-02,unique_seller_count,5,0.18274945291486222,0.182939425163336,-0.0001899722484737798
8,2018-02,total_price,1,0.18274945291486222,0.17797045117469548,0.004779001740166738
8,2018-02,total_price,2,0.18274945291486222,0.1801156689229214,0.002633783991940808
8,2018-02,total_price,3,0.18274945291486222,0.17888303230782931,0.0038664206070329055
8,2018-02,total_price,4,0.18274945291486222,0.17974674593131854,0.003002706983543685
8,2018-02,total_price,5,0.18274945291486222,0.1799096291792002,0.0028398237356620226
8,2018-02,mean_price,1,0.18274945291486222,0.17954279483028218,0.0032066580845800385
8,2018-02,mean_price,2,0.18274945291486222,0.1777158275528125,0.0050336253620497096
8,2018-02,mean_price,3,0.18274945291486222,0.18000642248581636,0.002743030429045862
8,2018-02,mean_price,4,0.18274945291486222,0.17900791499680485,0.0037415379180573693
8,2018-02,mean_price,5,0.18274945291486222,0.1832906582440626,-0.0005412053292003782
