fold_id,test_month,feature,standardized_coefficient,odds_ratio_per_1sd,abs_standardized_coefficient,raw_unit_logodds_coefficient,train_mean,train_scale
10,2018-04,max_freight,0.02368259954617528,1.023965259268481,0.02368259954617528,0.0016838881450467373,19.444644175776443,14.06423557042024
10,2018-04,merchandise_plus_freight,-0.05351647797774461,0.947890321559492,0.05351647797774461,-0.00025666126478215566,155.7982791573156,208.510146722636
10,2018-04,freight_price_ratio,0.018552382245467434,1.018725546903621,0.018552382245467434,0.06473808396491272,0.30173336783027727,0.2865760169164507
11,2018-05,item_count,-0.025278667265937627,0.9750381629472511,0.025278667265937627,-0.04652645929719988,1.1429590187315775,0.5433180957197614
11,2018-05,unique_product_count,-0.040609634246138025,0.96020388751119,0.040609634246138025,-0.18217415711304097,1.0382555228043484,0.22291654804220842
11,2018-05,unique_seller_count,-0.17010452381932256,0.8435766381359799,0.17010452381932256,-1.4210665365857371,1.0131057652689297,0.11970201214365142
11,2018-05,total_price,-0.02590007504338307,0.9744324548648373,0.02590007504338307,-0.00012944137633403644,134.90473376438146,200.09115923292822
11,2018-05,mean_price,0.022677435208631476,1.022936523018092,0.022677435208631476,0.0001265273930148681,123.19030205997821,179.2294511747877
11,2018-05,max_price,0.021772897765527155,1.0220116569821422,0.021772897765527155,0.000121218825058886,123.8021576178251,179.61647256480384
11,2018-05,min_price,0.021902115384653507,1.0221437274279075,0.021902115384653507,0.00012224149057566354,122.6281612310228,179.17087955579865
11,2018-05,price_range,-0.0008962669867894365,0.9991041345404988,0.0008962669867894365,-5.972368444019537e-05,1.1739963868023202,15.006893750617785
11,2018-05,total_freight,0.023487834132162745,1.0237658456708914,0.023487834132162745,0.0011673993275558017,22.12474358974359,20.119794125065596
11,2018-05,mean_freight,0.08242694665100785,1.0859193404967646,0.08242694665100785,0.00573388638685928,19.50882698283038,14.375406328229841
11,2018-05,max_freight,0.053821291368921526,1.0552959948000875,0.053821291368921526,0.0037054707586305744,19.675429304934866,14.524818808396747
11,2018-05,merchandise_plus_freight,-0.02249748417313761,0.9777536970492579,0.02249748417313761,-0.0001074644754938972,157.02947735412508,209.34810382446076
11,2018-05,freight_price_ratio,0.04866051588200449,1.049863878122376,0.04866051588200449,0.16856139629774994,0.3031200492694924,0.28868125769467207
12,2018-06,item_count,-0.03673168199147266,0.9639347417033751,0.03673168199147266,-0.06747363083126036,1.1435061883127056,0.5443857331960112
12,2018-06,unique_product_count,-0.03400870780991815,0.9665630879532174,0.03400870780991815,-0.15259091121161814,1.0383547206357797,0.22287505553167417
12,2018-06,unique_seller_count,-0.1821297326339075,0.8334932021328981,0.1821297326339075,-1.501324931941917,1.0134448036688362,0.12131266773697574
12,2018-06,total_price,-0.026259759752134525,0.9740820294362234,0.026259759752134525,-0.00013036790384900104,135.60679745916,201.42810444010792
12,2018-06,mean_price,0.01983027747157449,1.0200282035688177,0.01983027747157449,0.00010950467377578166,123.75651731456843,181.09069492484264
12,2018-06,max_price,0.018454478651430302,1.0186258148933824,0.018454478651430302,0.00010163656187979985,124.40309486847165,181.57322827640934
12,2018-06,min_price,0.019655840532121892,1.019850288488764,0.019655840532121892,0.00010859584711876003,123.16904006380582,180.99992820744183
12,2018-06,price_range,-0.012493882529161782,0.9875838419907558,0.012493882529161782,-0.0007545790673173406,1.2340548046658026,16.557419984601083
12,2018-06,total_freight,0.02322019928734561,1.0234918869197451,0.02322019928734561,0.001139094065193933,22.188917721789412,20.384795248136356
12,2018-06,mean_freight,0.08564931241836357,1.0894242137647314,0.08564931241836357,0.0058106877224831325,19.563523304042747,14.739961345188638
12,2018-06,max_freight,0.06052796112270868,1.0623973029763787,0.06052796112270868,0.0040635729121639135,19.730996254254908,14.895256571261234
12,2018-06,merchandise_plus_freight,-0.02284012253146102,0.9774187385157543,0.02284012253146102,-0.00010831785333499597,157.7957151809494,210.86203084936596
12,2018-06,freight_price_ratio,0.04782597357910565,1.0489880877966644,0.04782597357910565,0.15363670191722245,0.30299485164050544,0.31129263374108157
13,2018-07,item_count,-0.03717274616098519,0.9635096783740545,0.03717274616098519,-0.06825531550785795,1.1445185742841566,0.5446132053511005
13,2018-07,unique_product_count,-0.024358827377948367,0.9759354545608835,0.024358827377948367,-0.10857642386379558,1.0386931803431894,0.22434729853053054
13,2018-07,unique_seller_count,-0.19112706180203767,0.8260276249243709,0.19112706180203767,-1.5495353809133858,1.0139015082682172,0.12334475492219889
13,2018-07,total_price,-0.026574934482555677,0.9737750717703785,0.026574934482555677,-0.0001299841247474758,136.60850587990967,204.44753952979738
13,2018-07,mean_price,0.0194395740127458,1.0196297528646832,0.0194395740127458,0.00010588361288842613,124.58056459146194,183.5937921123835
13,2018-07,max_price,0.017067122793102886,1.0172135982516766,0.017067122793102886,9.258634011096668e-05,125.27714882791207,184.33737387877716
13,2018-07,min_price,0.020501120274898168,1.0207127117213821,0.020501120274898168,0.00011173252543685069,123.96315736870798,183.4839067204746
